order_id,customer_id,product_id,order_date,quantity,price,total_amount
ORD_01944,CUST_0392,PROD_002,2023-11-05,3,248.14,744.42
ORD_01019,CUST_0664,PROD_039,2023-11-05,5,176.9,884.5
ORD_00081,CUST_0888,PROD_047,2023-11-05,3,494.14,1482.42
ORD_03708,CUST_0553,PROD_006,2023-11-05,3,283.73,851.19
ORD_01088,CUST_0404,PROD_012,2023-11-05,4,220.67,882.68
ORD_02881,CUST_0963,PROD_020,2023-11-05,2,430.21,860.42
ORD_02669,CUST_0432,PROD_046,2023-11-05,2,116.77,233.54
ORD_00106,CUST_0380,PROD_036,2023-11-05,3,22.47,67.41
ORD_02354,CUST_0722,PROD_020,2023-11-05,5,430.21,2151.0499999999997
ORD_01203,CUST_0241,PROD_003,2023-11-05,3,292.83,878.49
ORD_01318,CUST_0157,PROD_023,2023-11-05,3,166.24,498.72
ORD_03836,CUST_0871,PROD_029,2023-11-05,2,193.53,387.06
ORD_02392,CUST_0809,PROD_018,2023-11-05,4,401.21,1604.84
ORD_02039,CUST_0290,PROD_047,2023-11-05,4,494.14,1976.56
ORD_04789,CUST_0178,PROD_013,2023-11-05,5,339.75,1698.75
ORD_03849,CUST_0249,PROD_017,2023-11-06,2,228.75,457.5
ORD_01616,CUST_0051,PROD_014,2023-11-06,1,144.94,144.94
ORD_00246,CUST_0502,PROD_002,2023-11-06,1,248.14,248.14
ORD_02092,CUST_0478,PROD_006,2023-11-06,2,283.73,567.46
ORD_02899,CUST_0367,PROD_046,2023-11-06,1,116.77,116.77
ORD_03318,CUST_0796,PROD_030,2023-11-06,3,91.76,275.28000000000003
ORD_03809,CUST_0955,PROD_015,2023-11-06,1,160.09,160.09
ORD_00047,CUST_0680,PROD_042,2023-11-06,4,162.5,650.0
ORD_00877,CUST_0345,PROD_033,2023-11-06,4,446.15,1784.6
ORD_03684,CUST_0571,PROD_046,2023-11-06,3,116.77,350.31
ORD_00726,CUST_0324,PROD_047,2023-11-06,3,494.14,1482.42
ORD_01253,CUST_0831,PROD_032,2023-11-06,2,79.87,159.74
ORD_01773,CUST_0737,PROD_036,2023-11-06,1,22.47,22.47
ORD_03466,CUST_0178,PROD_014,2023-11-06,4,144.94,579.76
ORD_04618,CUST_0795,PROD_004,2023-11-06,3,31.43,94.28999999999999
ORD_02431,CUST_0087,PROD_041,2023-11-06,4,210.72,842.88
ORD_03532,CUST_0049,PROD_009,2023-11-06,1,329.62,329.62
ORD_04237,CUST_0323,PROD_050,2023-11-06,3,78.87,236.61
ORD_03122,CUST_0014,PROD_041,2023-11-06,4,210.72,842.88
ORD_02733,CUST_0777,PROD_038,2023-11-06,1,322.08,322.08
ORD_01448,CUST_0890,PROD_027,2023-11-06,3,355.74,1067.22
ORD_00812,CUST_0799,PROD_039,2023-11-06,1,176.9,176.9
ORD_03583,CUST_0934,PROD_032,2023-11-06,5,79.87,399.35
ORD_04034,CUST_0691,PROD_009,2023-11-06,2,329.62,659.24
ORD_03279,CUST_0781,PROD_022,2023-11-07,4,221.18,884.72
ORD_02192,CUST_0642,PROD_030,2023-11-07,1,91.76,91.76
ORD_00512,CUST_0261,PROD_002,2023-11-07,4,248.14,992.56
ORD_04952,CUST_0437,PROD_044,2023-11-07,3,306.83,920.49
ORD_01272,CUST_0301,PROD_043,2023-11-07,1,341.79,341.79
ORD_00749,CUST_0504,PROD_030,2023-11-07,2,91.76,183.52
ORD_02664,CUST_0034,PROD_041,2023-11-07,3,210.72,632.16
ORD_02394,CUST_0084,PROD_023,2023-11-07,4,166.24,664.96
ORD_01496,CUST_0199,PROD_002,2023-11-07,1,248.14,248.14
ORD_03865,CUST_0306,PROD_010,2023-11-07,5,424.35,2121.75
ORD_03779,CUST_0544,PROD_004,2023-11-07,3,31.43,94.28999999999999
ORD_03117,CUST_0371,PROD_021,2023-11-07,3,459.15,1377.4499999999998
ORD_01776,CUST_0370,PROD_028,2023-11-07,1,347.32,347.32
ORD_03298,CUST_0912,PROD_015,2023-11-07,1,160.09,160.09
ORD_00072,CUST_0927,PROD_023,2023-11-07,2,166.24,332.48
ORD_01755,CUST_0205,PROD_037,2023-11-07,4,326.45,1305.8
ORD_02140,CUST_0379,PROD_032,2023-11-07,5,79.87,399.35
ORD_02732,CUST_0883,PROD_015,2023-11-07,5,160.09,800.45
ORD_03897,CUST_0781,PROD_044,2023-11-07,3,306.83,920.49
ORD_00491,CUST_0923,PROD_044,2023-11-07,1,306.83,306.83
ORD_03941,CUST_0482,PROD_031,2023-11-07,4,220.96,883.84
ORD_02415,CUST_0620,PROD_028,2023-11-08,2,347.32,694.64
ORD_01642,CUST_0078,PROD_031,2023-11-08,3,220.96,662.88
ORD_00191,CUST_0170,PROD_034,2023-11-08,1,179.48,179.48
ORD_02753,CUST_0247,PROD_015,2023-11-08,4,160.09,640.36
ORD_00585,CUST_0333,PROD_008,2023-11-08,2,367.3,734.6
ORD_01641,CUST_0170,PROD_033,2023-11-08,4,446.15,1784.6
ORD_00636,CUST_0547,PROD_047,2023-11-08,2,494.14,988.28
ORD_01731,CUST_0561,PROD_048,2023-11-08,2,232.46,464.92
ORD_01747,CUST_0460,PROD_027,2023-11-08,3,355.74,1067.22
ORD_04326,CUST_0203,PROD_044,2023-11-08,2,306.83,613.66
ORD_03097,CUST_0863,PROD_017,2023-11-08,1,228.75,228.75
ORD_04920,CUST_0595,PROD_005,2023-11-08,3,70.27,210.81
ORD_04918,CUST_0451,PROD_025,2023-11-08,2,191.87,383.74
ORD_03976,CUST_0985,PROD_050,2023-11-08,4,78.87,315.48
ORD_00979,CUST_0170,PROD_030,2023-11-08,1,91.76,91.76
ORD_03603,CUST_0495,PROD_049,2023-11-08,1,347.25,347.25
ORD_03709,CUST_0915,PROD_015,2023-11-08,5,160.09,800.45
ORD_01175,CUST_0387,PROD_040,2023-11-08,1,45.14,45.14
ORD_03525,CUST_0322,PROD_010,2023-11-08,4,424.35,1697.4
ORD_02046,CUST_0383,PROD_016,2023-11-08,1,396.6,396.6
ORD_03568,CUST_0040,PROD_022,2023-11-09,4,221.18,884.72
ORD_02673,CUST_0235,PROD_030,2023-11-09,2,91.76,183.52
ORD_02255,CUST_0685,PROD_016,2023-11-09,3,396.6,1189.8000000000002
ORD_01892,CUST_0900,PROD_034,2023-11-09,2,179.48,358.96
ORD_02780,CUST_0626,PROD_040,2023-11-09,1,45.14,45.14
ORD_04063,CUST_0389,PROD_028,2023-11-09,3,347.32,1041.96
ORD_00263,CUST_0586,PROD_009,2023-11-09,2,329.62,659.24
ORD_01363,CUST_0337,PROD_029,2023-11-09,3,193.53,580.59
ORD_04761,CUST_0474,PROD_039,2023-11-09,5,176.9,884.5
ORD_00213,CUST_0243,PROD_015,2023-11-09,5,160.09,800.45
ORD_02254,CUST_0776,PROD_032,2023-11-09,5,79.87,399.35
ORD_03025,CUST_0539,PROD_006,2023-11-09,1,283.73,283.73
ORD_03618,CUST_0136,PROD_014,2023-11-09,5,144.94,724.7
ORD_01288,CUST_0991,PROD_042,2023-11-09,1,162.5,162.5
ORD_01831,CUST_0490,PROD_022,2023-11-09,3,221.18,663.54
ORD_00259,CUST_0227,PROD_026,2023-11-09,4,304.53,1218.12
ORD_01545,CUST_0358,PROD_004,2023-11-09,1,31.43,31.43
ORD_00090,CUST_0793,PROD_045,2023-11-09,1,188.65,188.65
ORD_04539,CUST_0962,PROD_002,2023-11-09,5,248.14,1240.6999999999998
ORD_03164,CUST_0690,PROD_035,2023-11-09,5,85.69,428.45
ORD_00896,CUST_0612,PROD_014,2023-11-09,2,144.94,289.88
ORD_04291,CUST_0628,PROD_014,2023-11-09,1,144.94,144.94
ORD_02710,CUST_0102,PROD_020,2023-11-09,1,430.21,430.21
ORD_00944,CUST_0581,PROD_046,2023-11-09,2,116.77,233.54
ORD_03007,CUST_0747,PROD_026,2023-11-09,3,304.53,913.5899999999999
ORD_01967,CUST_0800,PROD_006,2023-11-09,2,283.73,567.46
ORD_03178,CUST_0781,PROD_045,2023-11-09,2,188.65,377.3
ORD_02809,CUST_0789,PROD_048,2023-11-10,5,232.46,1162.3
ORD_01368,CUST_0226,PROD_048,2023-11-10,3,232.46,697.38
ORD_04409,CUST_0354,PROD_048,2023-11-10,4,232.46,929.84
ORD_04782,CUST_0202,PROD_014,2023-11-10,2,144.94,289.88
ORD_01787,CUST_0380,PROD_047,2023-11-10,4,494.14,1976.56
ORD_04999,CUST_0432,PROD_016,2023-11-10,3,396.6,1189.8000000000002
ORD_02971,CUST_0025,PROD_003,2023-11-10,4,292.83,1171.32
ORD_03112,CUST_0172,PROD_032,2023-11-10,2,79.87,159.74
ORD_02772,CUST_0984,PROD_040,2023-11-10,3,45.14,135.42000000000002
ORD_00621,CUST_0075,PROD_040,2023-11-10,5,45.14,225.7
ORD_02968,CUST_0894,PROD_032,2023-11-10,5,79.87,399.35
ORD_03210,CUST_0392,PROD_012,2023-11-10,2,220.67,441.34
ORD_01323,CUST_0419,PROD_030,2023-11-10,1,91.76,91.76
ORD_02510,CUST_0981,PROD_038,2023-11-10,1,322.08,322.08
ORD_03182,CUST_0863,PROD_011,2023-11-10,5,349.32,1746.6
ORD_00768,CUST_0307,PROD_050,2023-11-10,1,78.87,78.87
ORD_02378,CUST_0207,PROD_035,2023-11-10,1,85.69,85.69
ORD_04091,CUST_0115,PROD_023,2023-11-10,1,166.24,166.24
ORD_01431,CUST_0354,PROD_018,2023-11-10,4,401.21,1604.84
ORD_03297,CUST_0648,PROD_009,2023-11-10,2,329.62,659.24
ORD_01356,CUST_0089,PROD_036,2023-11-10,5,22.47,112.35
ORD_04258,CUST_0343,PROD_047,2023-11-10,3,494.14,1482.42
ORD_03337,CUST_0995,PROD_041,2023-11-10,1,210.72,210.72
ORD_04220,CUST_0580,PROD_005,2023-11-10,4,70.27,281.08
ORD_00200,CUST_0127,PROD_043,2023-11-10,4,341.79,1367.16
ORD_00782,CUST_0718,PROD_006,2023-11-10,1,283.73,283.73
ORD_01510,CUST_0724,PROD_008,2023-11-10,5,367.3,1836.5
ORD_02077,CUST_0588,PROD_005,2023-11-10,5,70.27,351.34999999999997
ORD_00549,CUST_0554,PROD_030,2023-11-10,2,91.76,183.52
ORD_01152,CUST_0049,PROD_042,2023-11-11,2,162.5,325.0
ORD_03431,CUST_0109,PROD_002,2023-11-11,2,248.14,496.28
ORD_01613,CUST_0940,PROD_046,2023-11-11,2,116.77,233.54
ORD_01868,CUST_0343,PROD_010,2023-11-11,3,424.35,1273.0500000000002
ORD_02379,CUST_0259,PROD_016,2023-11-11,2,396.6,793.2
ORD_04668,CUST_0474,PROD_017,2023-11-11,5,228.75,1143.75
ORD_03574,CUST_0306,PROD_024,2023-11-11,3,295.28,885.8399999999999
ORD_03036,CUST_0470,PROD_049,2023-11-11,5,347.25,1736.25
ORD_01805,CUST_0431,PROD_015,2023-11-11,3,160.09,480.27
ORD_00335,CUST_0648,PROD_047,2023-11-11,1,494.14,494.14
ORD_03277,CUST_0530,PROD_034,2023-11-11,3,179.48,538.4399999999999
ORD_03146,CUST_0051,PROD_045,2023-11-11,4,188.65,754.6
ORD_04862,CUST_0568,PROD_039,2023-11-11,1,176.9,176.9
ORD_03273,CUST_0679,PROD_037,2023-11-11,3,326.45,979.3499999999999
ORD_00315,CUST_0061,PROD_038,2023-11-11,4,322.08,1288.32
ORD_04437,CUST_0106,PROD_003,2023-11-11,3,292.83,878.49
ORD_01874,CUST_0692,PROD_039,2023-11-11,5,176.9,884.5
ORD_02492,CUST_0377,PROD_017,2023-11-11,3,228.75,686.25
ORD_04636,CUST_0031,PROD_003,2023-11-11,5,292.83,1464.1499999999999
ORD_04336,CUST_0727,PROD_048,2023-11-11,5,232.46,1162.3
ORD_00956,CUST_0428,PROD_034,2023-11-11,1,179.48,179.48
ORD_04502,CUST_0049,PROD_035,2023-11-11,2,85.69,171.38
ORD_04777,CUST_0510,PROD_023,2023-11-11,1,166.24,166.24
ORD_01066,CUST_0361,PROD_022,2023-11-11,4,221.18,884.72
ORD_02982,CUST_0678,PROD_044,2023-11-11,3,306.83,920.49
ORD_03170,CUST_0952,PROD_029,2023-11-11,2,193.53,387.06
ORD_01486,CUST_0301,PROD_039,2023-11-11,3,176.9,530.7
ORD_04413,CUST_0435,PROD_031,2023-11-11,2,220.96,441.92
ORD_02096,CUST_0324,PROD_023,2023-11-11,1,166.24,166.24
ORD_04776,CUST_0947,PROD_032,2023-11-11,2,79.87,159.74
ORD_04584,CUST_0270,PROD_035,2023-11-12,4,85.69,342.76
ORD_03582,CUST_0076,PROD_012,2023-11-12,5,220.67,1103.35
ORD_04670,CUST_0125,PROD_018,2023-11-12,2,401.21,802.42
ORD_03748,CUST_0561,PROD_032,2023-11-12,1,79.87,79.87
ORD_03811,CUST_0118,PROD_034,2023-11-12,2,179.48,358.96
ORD_02633,CUST_0684,PROD_006,2023-11-12,5,283.73,1418.65
ORD_03742,CUST_0895,PROD_046,2023-11-12,1,116.77,116.77
ORD_03054,CUST_0055,PROD_003,2023-11-12,1,292.83,292.83
ORD_01192,CUST_0373,PROD_017,2023-11-12,1,228.75,228.75
ORD_04525,CUST_0501,PROD_018,2023-11-12,4,401.21,1604.84
ORD_03257,CUST_0136,PROD_043,2023-11-12,5,341.79,1708.95
ORD_02495,CUST_0432,PROD_050,2023-11-12,5,78.87,394.35
ORD_03713,CUST_0394,PROD_013,2023-11-12,1,339.75,339.75
ORD_03961,CUST_0090,PROD_007,2023-11-12,2,178.15,356.3
ORD_04031,CUST_0118,PROD_014,2023-11-12,4,144.94,579.76
ORD_00788,CUST_0594,PROD_032,2023-11-12,1,79.87,79.87
ORD_00474,CUST_0945,PROD_035,2023-11-12,4,85.69,342.76
ORD_00885,CUST_0127,PROD_028,2023-11-12,5,347.32,1736.6
ORD_00022,CUST_0429,PROD_013,2023-11-12,1,339.75,339.75
ORD_04238,CUST_0571,PROD_033,2023-11-12,3,446.15,1338.4499999999998
ORD_00809,CUST_0309,PROD_012,2023-11-12,3,220.67,662.01
ORD_01381,CUST_0060,PROD_046,2023-11-12,5,116.77,583.85
ORD_00959,CUST_0192,PROD_007,2023-11-12,4,178.15,712.6
ORD_01976,CUST_0981,PROD_049,2023-11-12,1,347.25,347.25
ORD_04097,CUST_0584,PROD_003,2023-11-12,5,292.83,1464.1499999999999
ORD_04706,CUST_0234,PROD_039,2023-11-12,4,176.9,707.6
ORD_00703,CUST_0578,PROD_007,2023-11-12,2,178.15,356.3
ORD_01128,CUST_0083,PROD_026,2023-11-12,5,304.53,1522.6499999999999
ORD_03624,CUST_0838,PROD_032,2023-11-12,4,79.87,319.48
ORD_00149,CUST_0309,PROD_042,2023-11-12,2,162.5,325.0
ORD_00456,CUST_0663,PROD_022,2023-11-12,1,221.18,221.18
ORD_03214,CUST_0158,PROD_025,2023-11-13,5,191.87,959.35
ORD_04925,CUST_0951,PROD_049,2023-11-13,3,347.25,1041.75
ORD_01142,CUST_0890,PROD_038,2023-11-13,4,322.08,1288.32
ORD_02189,CUST_0263,PROD_001,2023-11-13,2,154.57,309.14
ORD_01207,CUST_0306,PROD_041,2023-11-13,5,210.72,1053.6
ORD_02660,CUST_0307,PROD_020,2023-11-13,3,430.21,1290.6299999999999
ORD_03330,CUST_0101,PROD_015,2023-11-13,3,160.09,480.27
ORD_01369,CUST_0066,PROD_010,2023-11-13,3,424.35,1273.0500000000002
ORD_00197,CUST_0933,PROD_038,2023-11-13,5,322.08,1610.3999999999999
ORD_02217,CUST_0533,PROD_007,2023-11-13,2,178.15,356.3
ORD_02709,CUST_0050,PROD_024,2023-11-13,1,295.28,295.28
ORD_03875,CUST_0532,PROD_004,2023-11-13,5,31.43,157.15
ORD_02313,CUST_0118,PROD_030,2023-11-13,5,91.76,458.8
ORD_02815,CUST_0109,PROD_039,2023-11-13,3,176.9,530.7
ORD_02056,CUST_0865,PROD_009,2023-11-13,5,329.62,1648.1
ORD_04148,CUST_0800,PROD_033,2023-11-13,5,446.15,2230.75
ORD_00026,CUST_0574,PROD_013,2023-11-13,2,339.75,679.5
ORD_01286,CUST_0496,PROD_048,2023-11-13,5,232.46,1162.3
ORD_00635,CUST_0327,PROD_020,2023-11-13,4,430.21,1720.84
ORD_02930,CUST_0628,PROD_027,2023-11-13,3,355.74,1067.22
ORD_03096,CUST_0923,PROD_002,2023-11-13,4,248.14,992.56
ORD_04935,CUST_0801,PROD_050,2023-11-13,5,78.87,394.35
ORD_01802,CUST_0742,PROD_005,2023-11-14,4,70.27,281.08
ORD_02539,CUST_0130,PROD_041,2023-11-14,4,210.72,842.88
ORD_04110,CUST_0495,PROD_019,2023-11-14,2,412.99,825.98
ORD_00196,CUST_0288,PROD_005,2023-11-14,1,70.27,70.27
ORD_00195,CUST_0826,PROD_020,2023-11-14,1,430.21,430.21
ORD_02829,CUST_0926,PROD_029,2023-11-14,3,193.53,580.59
ORD_04717,CUST_0876,PROD_041,2023-11-14,5,210.72,1053.6
ORD_02028,CUST_0849,PROD_050,2023-11-14,1,78.87,78.87
ORD_00682,CUST_0935,PROD_018,2023-11-14,2,401.21,802.42
ORD_04908,CUST_0481,PROD_024,2023-11-14,4,295.28,1181.12
ORD_03887,CUST_0370,PROD_004,2023-11-14,4,31.43,125.72
ORD_03344,CUST_0432,PROD_049,2023-11-14,5,347.25,1736.25
ORD_02365,CUST_0608,PROD_022,2023-11-14,4,221.18,884.72
ORD_01016,CUST_0089,PROD_016,2023-11-14,1,396.6,396.6
ORD_02781,CUST_0777,PROD_039,2023-11-14,2,176.9,353.8
ORD_04995,CUST_0004,PROD_049,2023-11-14,3,347.25,1041.75
ORD_04521,CUST_0574,PROD_021,2023-11-14,1,459.15,459.15
ORD_00940,CUST_0574,PROD_006,2023-11-14,4,283.73,1134.92
ORD_03074,CUST_0478,PROD_028,2023-11-14,1,347.32,347.32
ORD_03241,CUST_0323,PROD_034,2023-11-14,5,179.48,897.4
ORD_04209,CUST_0868,PROD_007,2023-11-14,1,178.15,178.15
ORD_00730,CUST_0118,PROD_031,2023-11-14,1,220.96,220.96
ORD_00076,CUST_0050,PROD_049,2023-11-15,2,347.25,694.5
ORD_02063,CUST_0014,PROD_006,2023-11-15,3,283.73,851.19
ORD_01178,CUST_0718,PROD_029,2023-11-15,5,193.53,967.65
ORD_01407,CUST_0891,PROD_022,2023-11-15,3,221.18,663.54
ORD_01382,CUST_0300,PROD_018,2023-11-15,1,401.21,401.21
ORD_03323,CUST_0144,PROD_027,2023-11-15,5,355.74,1778.7
ORD_01800,CUST_0212,PROD_030,2023-11-15,2,91.76,183.52
ORD_02497,CUST_0214,PROD_040,2023-11-15,2,45.14,90.28
ORD_04714,CUST_0001,PROD_038,2023-11-15,1,322.08,322.08
ORD_02397,CUST_0611,PROD_030,2023-11-15,4,91.76,367.04
ORD_02183,CUST_0363,PROD_020,2023-11-15,4,430.21,1720.84
ORD_02696,CUST_0076,PROD_014,2023-11-15,2,144.94,289.88
ORD_03329,CUST_0158,PROD_040,2023-11-15,3,45.14,135.42000000000002
ORD_04050,CUST_0371,PROD_015,2023-11-15,4,160.09,640.36
ORD_02440,CUST_0974,PROD_024,2023-11-15,5,295.28,1476.3999999999999
ORD_04275,CUST_0733,PROD_006,2023-11-15,1,283.73,283.73
ORD_00933,CUST_0568,PROD_017,2023-11-15,3,228.75,686.25
ORD_04369,CUST_0440,PROD_004,2023-11-15,1,31.43,31.43
ORD_04698,CUST_0759,PROD_018,2023-11-15,2,401.21,802.42
ORD_02181,CUST_0064,PROD_009,2023-11-15,2,329.62,659.24
ORD_01449,CUST_0605,PROD_029,2023-11-15,4,193.53,774.12
ORD_04454,CUST_0984,PROD_038,2023-11-15,4,322.08,1288.32
ORD_00804,CUST_0818,PROD_014,2023-11-15,1,144.94,144.94
ORD_01936,CUST_0250,PROD_024,2023-11-15,2,295.28,590.56
ORD_02677,CUST_0691,PROD_002,2023-11-15,1,248.14,248.14
ORD_04666,CUST_0565,PROD_002,2023-11-15,1,248.14,248.14
ORD_00987,CUST_0158,PROD_009,2023-11-15,5,329.62,1648.1
ORD_04752,CUST_0465,PROD_015,2023-11-15,4,160.09,640.36
ORD_01341,CUST_0662,PROD_011,2023-11-16,1,349.32,349.32
ORD_01790,CUST_0991,PROD_027,2023-11-16,4,355.74,1422.96
ORD_00204,CUST_0081,PROD_038,2023-11-16,5,322.08,1610.3999999999999
ORD_01766,CUST_0081,PROD_014,2023-11-16,2,144.94,289.88
ORD_02269,CUST_0227,PROD_012,2023-11-16,3,220.67,662.01
ORD_02145,CUST_0100,PROD_008,2023-11-16,1,367.3,367.3
ORD_02621,CUST_0781,PROD_047,2023-11-16,1,494.14,494.14
ORD_02612,CUST_0090,PROD_014,2023-11-16,4,144.94,579.76
ORD_02002,CUST_0050,PROD_050,2023-11-16,2,78.87,157.74
ORD_03701,CUST_0393,PROD_005,2023-11-16,5,70.27,351.34999999999997
ORD_04240,CUST_0130,PROD_016,2023-11-16,3,396.6,1189.8000000000002
ORD_03850,CUST_0177,PROD_010,2023-11-16,5,424.35,2121.75
ORD_02865,CUST_0248,PROD_001,2023-11-16,2,154.57,309.14
ORD_00251,CUST_0050,PROD_006,2023-11-16,5,283.73,1418.65
ORD_01205,CUST_0797,PROD_009,2023-11-16,1,329.62,329.62
ORD_03272,CUST_0310,PROD_016,2023-11-17,1,396.6,396.6
ORD_01135,CUST_0016,PROD_010,2023-11-17,5,424.35,2121.75
ORD_04537,CUST_0941,PROD_032,2023-11-17,5,79.87,399.35
ORD_01308,CUST_0927,PROD_046,2023-11-17,4,116.77,467.08
ORD_04829,CUST_0693,PROD_034,2023-11-17,2,179.48,358.96
ORD_00571,CUST_0217,PROD_026,2023-11-17,3,304.53,913.5899999999999
ORD_04841,CUST_0014,PROD_043,2023-11-17,5,341.79,1708.95
ORD_01006,CUST_0023,PROD_032,2023-11-17,4,79.87,319.48
ORD_00609,CUST_0394,PROD_040,2023-11-17,5,45.14,225.7
ORD_03157,CUST_0380,PROD_015,2023-11-17,2,160.09,320.18
ORD_03785,CUST_0118,PROD_026,2023-11-17,3,304.53,913.5899999999999
ORD_00686,CUST_0075,PROD_037,2023-11-17,5,326.45,1632.25
ORD_03086,CUST_0023,PROD_003,2023-11-17,2,292.83,585.66
ORD_02814,CUST_0609,PROD_016,2023-11-17,4,396.6,1586.4
ORD_02718,CUST_0287,PROD_005,2023-11-17,4,70.27,281.08
ORD_03544,CUST_0362,PROD_029,2023-11-17,5,193.53,967.65
ORD_00706,CUST_0392,PROD_046,2023-11-17,1,116.77,116.77
ORD_03166,CUST_0268,PROD_010,2023-11-17,1,424.35,424.35
ORD_02438,CUST_0495,PROD_010,2023-11-17,1,424.35,424.35
ORD_00696,CUST_0050,PROD_008,2023-11-17,1,367.3,367.3
ORD_01815,CUST_0562,PROD_026,2023-11-17,2,304.53,609.06
ORD_03012,CUST_0256,PROD_018,2023-11-18,2,401.21,802.42
ORD_04529,CUST_0370,PROD_009,2023-11-18,2,329.62,659.24
ORD_02473,CUST_0464,PROD_039,2023-11-18,3,176.9,530.7
ORD_02243,CUST_0116,PROD_001,2023-11-18,4,154.57,618.28
ORD_02158,CUST_0984,PROD_017,2023-11-18,2,228.75,457.5
ORD_04602,CUST_0214,PROD_012,2023-11-18,1,220.67,220.67
ORD_04329,CUST_0580,PROD_010,2023-11-18,5,424.35,2121.75
ORD_02115,CUST_0621,PROD_037,2023-11-18,1,326.45,326.45
ORD_01839,CUST_0380,PROD_021,2023-11-18,3,459.15,1377.4499999999998
ORD_01895,CUST_0461,PROD_038,2023-11-18,2,322.08,644.16
ORD_01814,CUST_0059,PROD_044,2023-11-18,5,306.83,1534.1499999999999
ORD_00192,CUST_0283,PROD_012,2023-11-18,1,220.67,220.67
ORD_01307,CUST_0425,PROD_021,2023-11-18,3,459.15,1377.4499999999998
ORD_01520,CUST_0342,PROD_049,2023-11-18,4,347.25,1389.0
ORD_03058,CUST_0755,PROD_040,2023-11-19,2,45.14,90.28
ORD_02795,CUST_0250,PROD_050,2023-11-19,1,78.87,78.87
ORD_01875,CUST_0991,PROD_024,2023-11-19,2,295.28,590.56
ORD_01289,CUST_0243,PROD_024,2023-11-19,2,295.28,590.56
ORD_00379,CUST_0210,PROD_010,2023-11-19,3,424.35,1273.0500000000002
ORD_02651,CUST_0478,PROD_049,2023-11-19,5,347.25,1736.25
ORD_04926,CUST_0474,PROD_039,2023-11-19,2,176.9,353.8
ORD_03538,CUST_0021,PROD_023,2023-11-19,4,166.24,664.96
ORD_01276,CUST_0014,PROD_012,2023-11-19,3,220.67,662.01
ORD_03089,CUST_0191,PROD_035,2023-11-19,5,85.69,428.45
ORD_04189,CUST_0654,PROD_013,2023-11-19,4,339.75,1359.0
ORD_01945,CUST_0157,PROD_021,2023-11-19,3,459.15,1377.4499999999998
ORD_00469,CUST_0490,PROD_037,2023-11-19,1,326.45,326.45
ORD_00366,CUST_0550,PROD_012,2023-11-19,1,220.67,220.67
ORD_02860,CUST_0934,PROD_006,2023-11-19,2,283.73,567.46
ORD_04781,CUST_0334,PROD_040,2023-11-19,2,45.14,90.28
ORD_02064,CUST_0394,PROD_021,2023-11-19,3,459.15,1377.4499999999998
ORD_01029,CUST_0882,PROD_029,2023-11-19,2,193.53,387.06
ORD_02859,CUST_0351,PROD_035,2023-11-19,4,85.69,342.76
ORD_01154,CUST_0907,PROD_034,2023-11-19,5,179.48,897.4
ORD_03163,CUST_0074,PROD_038,2023-11-19,3,322.08,966.24
ORD_04491,CUST_0263,PROD_047,2023-11-19,5,494.14,2470.7
ORD_04055,CUST_0838,PROD_008,2023-11-19,4,367.3,1469.2
ORD_04507,CUST_0102,PROD_046,2023-11-19,4,116.77,467.08
ORD_01704,CUST_0614,PROD_038,2023-11-19,4,322.08,1288.32
ORD_01008,CUST_0164,PROD_023,2023-11-19,4,166.24,664.96
ORD_04827,CUST_0611,PROD_004,2023-11-20,3,31.43,94.28999999999999
ORD_01045,CUST_0675,PROD_045,2023-11-20,2,188.65,377.3
ORD_00042,CUST_0375,PROD_027,2023-11-20,1,355.74,355.74
ORD_03501,CUST_0189,PROD_028,2023-11-20,2,347.32,694.64
ORD_01848,CUST_0883,PROD_024,2023-11-20,3,295.28,885.8399999999999
ORD_00013,CUST_0839,PROD_020,2023-11-20,5,430.21,2151.0499999999997
ORD_04309,CUST_0540,PROD_019,2023-11-20,5,412.99,2064.95
ORD_02430,CUST_0128,PROD_037,2023-11-20,5,326.45,1632.25
ORD_01716,CUST_0243,PROD_037,2023-11-20,3,326.45,979.3499999999999
ORD_02719,CUST_0377,PROD_044,2023-11-20,1,306.83,306.83
ORD_02058,CUST_0362,PROD_038,2023-11-20,4,322.08,1288.32
ORD_03921,CUST_0953,PROD_011,2023-11-20,3,349.32,1047.96
ORD_01446,CUST_0948,PROD_033,2023-11-20,4,446.15,1784.6
ORD_00624,CUST_0993,PROD_045,2023-11-20,2,188.65,377.3
ORD_01990,CUST_0981,PROD_013,2023-11-20,2,339.75,679.5
ORD_01020,CUST_0533,PROD_006,2023-11-20,5,283.73,1418.65
ORD_04166,CUST_0699,PROD_025,2023-11-20,4,191.87,767.48
ORD_01938,CUST_0677,PROD_040,2023-11-20,5,45.14,225.7
ORD_01978,CUST_0871,PROD_042,2023-11-20,3,162.5,487.5
ORD_01549,CUST_0532,PROD_019,2023-11-20,5,412.99,2064.95
ORD_04843,CUST_0395,PROD_041,2023-11-20,2,210.72,421.44
ORD_03327,CUST_0228,PROD_021,2023-11-20,1,459.15,459.15
ORD_03099,CUST_0051,PROD_010,2023-11-20,4,424.35,1697.4
ORD_00668,CUST_0220,PROD_030,2023-11-20,2,91.76,183.52
ORD_02485,CUST_0923,PROD_030,2023-11-20,3,91.76,275.28000000000003
